"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Fri 05:00,0.3508,0.33523,0.42753,0.44025,0.53057,0.5873,0.42686,0.35936,0.28645,0.22284,0.22031
Fri 05:30,0.39978,0.3435,0.40285,0.42507,0.56074,0.64653,0.49602,0.37971,0.3394,0.28009,0.27556
Fri 06:00,0.44105,0.36886,0.38291,0.41899,0.59862,0.60216,0.56018,0.36612,0.37923,0.29913,0.27159
Fri 06:30,0.43251,0.3714,0.37625,0.39386,0.64036,0.63277,0.54285,0.40014,0.45929,0.35618,0.31499
Fri 07:00,0.41923,0.36135,0.3812,0.37617,0.58161,0.57673,0.49618,0.39744,0.44538,0.32516,0.29671
Fri 07:30,0.40513,0.36115,0.44842,0.44073,0.50453,0.54055,0.49443,0.48927,0.38305,0.30289,0.32835
Fri 08:00,0.38278,0.37156,0.51745,0.47845,0.45691,0.55231,0.41954,0.47265,0.35212,0.29811,0.33614
Fri 08:30,0.37045,0.33984,0.57819,0.49002,0.43596,0.4837,0.3724,0.49809,0.31356,0.2474,0.30124
Fri 09:00,0.37172,0.33352,0.61423,0.47174,0.42602,0.46868,0.35578,0.46899,0.32128,0.24518,0.27341
Fri 09:30,0.35455,0.30585,0.61836,0.48974,0.40034,0.46057,0.32597,0.4973,0.29623,0.26033,0.29536
Fri 10:00,0.34572,0.28347,0.66181,0.50346,0.42133,0.43361,0.31754,0.45937,0.27588,0.25299,0.27318
Fri 10:30,0.35725,0.30029,0.68695,0.45743,0.43838,0.43425,0.33384,0.45588,0.28677,0.21469,0.28208
Fri 11:00,0.37267,0.28554,0.69801,0.47042,0.42702,0.44737,0.31491,0.4775,0.31436,0.24355,0.26969
Fri 11:30,0.36401,0.28987,0.70621,0.4876,0.41656,0.45198,0.33209,0.43695,0.30108,0.266,0.26065
Fri 12:00,0.3623,0.32457,0.67348,0.50342,0.41573,0.4387,0.3332,0.46971,0.27763,0.22613,0.27524
Fri 12:30,0.37653,0.32143,0.63533,0.49237,0.40126,0.38965,0.34974,0.45747,0.29639,0.23122,0.25439
Fri 13:00,0.35248,0.30438,0.62526,0.49646,0.42054,0.43536,0.35817,0.48163,0.30879,0.22192,0.2601
Fri 13:30,0.35097,0.33117,0.70202,0.55339,0.51936,0.49889,0.39243,0.45747,0.32493,0.22879,0.23145
Fri 14:00,0.37045,0.36361,0.70639,0.53633,0.48676,0.52075,0.38893,0.44769,0.29615,0.22243,0.24659
Fri 14:30,0.40778,0.39565,0.71528,0.59095,0.49813,0.55867,0.39816,0.46518,0.34743,0.22452,0.25823
Fri 15:00,0.43306,0.42364,0.67277,0.65209,0.5762,0.54921,0.42797,0.49467,0.35053,0.27247,0.25324
