"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Sat 12:00,73.22163,76.0662,88.6706,95.4698,86.0174,93.52017,69.2639,34.4164,25.65363,25.40043,21.53833
Sat 12:30,81.1948,64.4319,88.77827,89.21577,90.9652,94.02167,68.36147,31.24153,24.8108,27.1573,19.88693
Sat 13:00,69.49927,67.03993,89.55437,96.0854,84.13337,88.52843,68.19523,35.43897,25.23377,30.9846,18.97877
Sat 13:30,64.30817,63.67033,81.6743,85.46993,126.5573,129.2695,66.549,36.75567,23.553,24.6818,20.2838
Sat 14:00,68.0881,62.44803,73.8632,78.60617,140.8803,145.5805,71.541,31.24377,27.3084,27.18373,22.1923
Sat 14:30,55.245,57.38757,65.5055,69.93563,129.7831,136.136,66.28273,34.8985,25.1764,24.38907,24.46833
Sat 15:00,57.06787,53.62997,80.7113,68.55167,112.4841,106.9928,55.32877,36.972,26.22237,22.291,21.4139
Sat 15:30,59.1403,54.3157,68.60583,64.97827,88.4956,82.62333,55.0149,35.81533,29.67553,21.272,19.3306
Sat 16:00,46.3897,52.6496,72.62497,75.01443,96.85253,87.22037,64.50887,25.04883,30.4109,21.25767,18.0759
Sat 16:30,39.3368,45.0227,71.31357,72.72693,79.5336,75.06597,60.64927,21.85347,27.2358,27.06383,15.1526
Sat 17:00,37.36487,,63.85773,58.18287,70.83,81.16583,42.41263,21.74653,21.61317,14.78957,15.67513
Sat 17:30,98.89753,45.5107,56.71427,57.18037,84.54283,90.3823,43.9093,20.23117,18.13223,13.8683,15.9098
Sat 18:00,102.3657,42.37373,51.89913,59.3786,80.47613,82.23603,45.7414,19.51313,14.8987,15.3068,12.51603
Sat 18:30,94.19233,,46.52577,110.4612,73.62663,64.2226,110.634,17.169,15.6975,12.5306,13.53167
Sat 19:00,92.4014,38.72027,44.59317,104.9336,70.45923,61.0796,108.4488,17.2977,18.05337,15.08463,12.1374
Sat 19:30,90.89757,34.19213,46.06907,101.846,77.14573,70.04307,107.2125,16.97693,16.3516,14.16533,10.90737
Sat 20:00,88.1447,33.61617,46.65687,103.8617,81.5122,71.3611,108.3624,15.81317,16.291,13.72367,13.0426
Sat 20:30,83.0284,32.7277,52.77977,104.0625,75.40953,64.8734,108.7192,14.48667,14.8661,12.34763,13.34177
Sat 21:00,79.98133,80.31217,110.1515,103.4731,76.9125,64.55277,108.9029,15.66423,13.73203,,11.70693
Sat 21:30,74.15807,76.5431,107.4305,106.2381,73.6066,62.3922,105.6262,19.36933,16.19417,10.8251,12.3145
Sat 22:00,66.88777,76.2084,102.4344,108.5969,85.2175,68.76683,95.0927,23.2068,17.38077,9.7544,12.8052
Sat 22:30,60.67903,81.80853,97.25047,107.5336,86.26967,74.00777,102.9203,21.6955,17.31507,11.94547,11.4607
Sat 23:00,50.32703,74.17747,95.25627,96.6733,81.50317,70.8842,110.3532,21.6221,21.75917,15.46597,11.37933
Sat 23:30,55.4536,71.62163,95.0427,82.0806,61.29607,57.24893,112.7522,18.73973,21.4497,14.75353,13.6339
Sun 00:00,66.06233,55.03113,105.1085,79.01427,55.00027,61.4502,114.0465,23.23077,20.87443,13.76633,15.08557
Sun 00:30,51.99577,40.74897,79.0438,66.7649,59.37393,54.47993,77.50553,23.9464,22.39133,18.73563,15.82443
Sun 01:00,58.21103,51.65473,54.96183,62.91283,60.0308,59.8136,44.35013,32.02927,27.93057,18.30063,20.3673
Sun 01:30,50.37743,55.16477,52.57753,56.9082,65.52793,58.59127,57.0453,34.04797,30.6656,19.33677,21.1106
Sun 02:00,54.1852,54.06483,63.68683,60.4965,102.1209,100.9392,60.13423,28.16093,27.98707,25.56673,23.46763
Sun 02:30,49.7166,58.49377,74.69707,62.1135,116.0602,106.4705,64.74223,28.34737,25.21243,28.1957,19.09627
Sun 03:00,51.8027,53.76883,66.15643,68.76313,112.7004,112.4221,57.81,21.67763,28.5178,17.23993,17.19503
Sun 03:30,59.36217,60.8085,69.40517,60.0481,114.3379,82.66147,57.44893,26.2493,28.34687,24.91993,17.08703
Sun 04:00,114.5777,58.15003,62.6396,112.5964,100.3528,69.85717,55.70883,18.95297,39.01123,18.34997,16.69693
Sun 04:30,104.4649,44.78513,56.10777,112.4474,82.01027,69.37043,56.95297,,25.24053,19.67313,17.38763
Sun 05:00,107.7895,58.32623,57.32553,110.5798,88.7082,67.56407,42.32513,,28.53123,15.05173,17.3511
Sun 05:30,60.3606,48.69583,66.56127,58.99987,86.2468,70.17193,52.27073,22.9564,38.01727,21.31237,20.02423
Sun 06:00,55.39757,50.38857,68.2463,54.07133,79.72537,79.6246,54.97187,18.9624,39.31,21.5619,20.1961
Sun 06:30,62.3665,48.25637,71.74583,58.70877,78.08943,80.30977,54.85857,18.78513,39.35007,20.32393,
Sun 07:00,67.01573,46.57503,72.4502,72.97873,88.16553,69.03017,51.30007,23.68307,32.0604,21.87293,17.69523
Sun 07:30,62.26363,48.72423,69.21557,105.2227,69.24333,67.86337,47.77263,18.5178,28.96173,26.0313,20.3535
Sun 08:00,69.07427,57.27287,60.51463,71.54507,55.8529,61.30637,51.17367,21.58083,26.76727,21.9776,14.76903
Sun 08:30,58.4525,55.4143,65.4214,87.61033,70.2473,64.059,53.1269,29.04867,31.37997,15.8716,15.73287
Sun 09:00,57.3086,58.51903,78.1281,129.2511,119.7323,105.6206,43.21983,24.31023,37.58413,17.94417,17.7541
Sun 09:30,61.08243,62.11483,70.39817,135.4896,110.0611,98.6376,45.51363,24.8075,43.71227,29.0667,21.984
Sun 10:00,57.5871,65.7968,80.40137,117.9377,98.72923,80.6958,45.20303,24.90167,50.07427,31.27857,34.51963
Sun 10:30,72.64187,76.46623,92.65483,116.7046,110.8083,77.93623,63.56817,34.3269,48.07647,28.2449,28.17027
Sun 11:00,89.58277,80.91907,86.82317,106.5366,101.7752,93.0805,69.41903,29.83563,37.47317,29.54527,27.70953
Sun 11:30,87.42313,95.38617,92.87577,104.5229,93.5294,99.77627,79.06413,27.87177,36.41633,25.99033,23.94267
Sun 12:00,105.1617,103.4117,91.47823,102.1983,97.52187,87.74407,78.46773,32.97473,31.88233,30.99373,20.79313
Sun 12:30,97.3526,94.55527,84.54157,99.1447,103.4848,85.43837,71.70827,35.15503,32.20697,28.4814,21.60407
Sun 13:00,95.43217,82.32093,84.85157,97.86377,98.6949,94.01787,72.35003,36.54943,35.84313,28.89583,27.7665
Sun 13:30,93.36277,83.55613,82.8016,125.0458,136.4759,133.2735,79.1112,39.01277,33.26883,24.80927,28.16713
Sun 14:00,83.53547,78.52787,76.3988,144.7139,145.061,134.3241,87.19087,39.90113,32.86513,21.93653,25.1263
Sun 14:30,74.10607,75.20647,74.09757,132.776,144.8345,127.7932,68.64437,38.8802,32.84553,21.26887,28.5868
Sun 15:00,60.97177,72.15547,67.09903,112.3246,129.6754,111.8386,66.74173,38.69347,27.46463,24.08493,22.90383
Sun 15:30,62.1055,65.31497,70.33917,92.0183,97.41427,80.3546,67.42,29.31577,26.87473,22.71813,20.98707
Sun 16:00,117.6253,70.0546,69.54417,101.3506,96.38173,92.58727,68.37373,22.35183,27.9148,20.5257,20.71617
Sun 16:30,111.7084,63.2881,67.89473,91.24217,75.99137,80.37707,62.312,23.01683,21.87407,18.1787,15.4865
Sun 17:00,104.5686,41.06163,46.5079,81.56657,67.2378,77.71663,42.10077,18.91843,20.56037,17.49333,17.1896
Sun 17:30,103.656,48.42557,54.46427,78.3626,89.15657,87.25927,46.11063,15.76553,17.28083,17.6394,12.04353
Sun 18:00,102.5362,42.52057,54.31247,77.86047,82.3149,69.75827,43.5902,14.99513,14.35603,16.10857,11.10083
Sun 18:30,98.8216,82.1086,48.4713,75.10757,66.87383,56.63457,109.4656,14.96527,16.51693,14.59403,11.3695
Sun 19:00,89.158,94.80113,54.40407,76.4369,72.50043,61.77573,116.3437,13.59537,15.45947,12.8647,
Sun 19:30,55.40393,93.68453,58.61287,72.5426,77.2336,72.9483,113.7658,14.53183,19.0764,11.55993,11.23593
Sun 20:00,37.85567,90.70463,60.31217,73.03047,97.12757,72.71117,116.1983,14.6929,58.75607,12.51383,11.43063
Sun 20:30,38.23843,85.173,53.8741,79.70203,82.81673,62.9021,114.0962,13.73613,55.85907,14.43507,11.3724
Sun 21:00,32.86833,89.31057,102.812,77.51347,73.38893,55.87553,110.5821,13.81307,53.4042,14.23377,12.27297
Sun 21:30,35.6471,83.20763,107.5947,62.61347,59.79097,54.7952,101.1771,18.36783,57.27477,12.23033,11.77567
Sun 22:00,54.34167,81.477,98.78703,59.98073,66.42823,64.08207,103.3996,22.55443,55.5154,10.82847,12.325
Sun 22:30,78.891,74.93143,97.2314,63.91163,73.41537,50.81973,97.43393,22.86693,57.276,10.8039,11.81303
Sun 23:00,65.46017,66.99273,92.92993,66.1273,79.30013,42.9132,78.92413,20.36323,58.73607,13.8273,11.56263
Sun 23:30,53.95653,64.5485,92.3145,54.90977,63.1861,49.88043,69.2566,14.8976,57.6304,20.80013,15.0642
